date,TR GERMANY GVT ZERO 10Y - ZERO YIELD,TR FRANCE GVT ZERO 10Y - ZERO YIELD,TR ITALY GVT ZERO 10Y - ZERO YIELD,TR AUSTRIA GVT ZERO 10Y - ZERO YIELD,TR BELGIUM GVT ZERO 10Y - ZERO YIELD,TR GREECE GVT ZERO 10Y - ZERO YIELD,TR IRELAND GVT ZERO 10Y - ZERO YIELD,TR NETHERLANDS GVT ZERO 10Y - ZERO YIELD,TR PORTUGAL GVT ZERO 10Y - ZERO YIELD,TR FINLAND GVT ZERO 10Y - ZERO YIELD,TR LITHUANIA GVT ZERO 10Y - ZERO YIELD,TR MALTA GVT ZERO 10Y - ZERO YIELD,TR SLOVAKIA GVT ZERO 10Y - ZERO YIELD,TR SPAIN GVT ZERO 10Y - ZERO YIELD,CBOE SPX VOLATILITY VIX (NEW) - PRICE INDEX,VSTOXX VOLATILITY INDEX - PRICE INDEX,EURIBOR 1 MONTH (ACT/365) - OFFERED RATE,S&P IRELAND BMI - PRICE INDEX,S&P GERMANY BMI - PRICE INDEX,S&P FRANCE BMI - PRICE INDEX,S&P NETHERLANDS BMI - PRICE INDEX,S&P PORTUGAL BMI - PRICE INDEX,S&P ITALY BMI - PRICE INDEX,S&P GREECE BMI - PRICE INDEX,S&P SPAIN BMI - PRICE INDEX,S&P AUSTRIA BMI - PRICE INDEX,BD GDP CONA,FR GDP (CON) CONA,GR GDP CONA,IR GDP (METHO BREAK Q1 2002) CONN,IR GNP CONN,IT GDP CONA,NL GDP CONA,ES CHAIN-TYPE QTY INDEX OF GDP (CONSTANT) VOLA,ES CHAIN-TYPE QTY INDEX OF GDP (CONSTANT) VOLN,REPUBLIC OF ITALY SNR CR 5Y E - CDS PREM. MID,FEDERAL REP GERMANY SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF PORTUGAL SNR CR 5Y E - CDS PREM. MID,KINGDOM OF SPAIN SNR CR 5Y E - CDS PREM. MID,IRELAND SNR CR 5Y E - CDS PREM. MID,HELLENIC REPUBLIC SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF AUSTRIA SNR CR 5Y E - CDS PREM. MID,KINGDOM OF BELGIUM SNR CR 5Y E - CDS PREM. MID,FRENCH REPUBLIC SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF CYPRUS SNR CR 5Y E - CDS PREM. MID,KINGDOM OF NL SNR CR 5Y E - CDS PREM. MID,GREECE SEN 5YR CDS - CDS PREM. MID,REPUBLIC OF ITALY SNR CR 5Y E - CDS PREM. MID,FEDERAL REP GERMANY SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF PORTUGAL SNR CR 5Y E - CDS PREM. MID,KINGDOM OF SPAIN SNR CR 5Y E - CDS PREM. MID,IRELAND SNR CR 5Y E - CDS PREM. MID,HELLENIC REPUBLIC SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF AUSTRIA SNR CR 5Y E - CDS PREM. MID,"BANCO SANTANDER, SA SNR CR 5Y E - CDS PREM. MID",KINGDOM OF BELGIUM SNR CR 5Y E - CDS PREM. MID,FRENCH REPUBLIC SNR CR 5Y E - CDS PREM. MID,KINGDOM OF SWEDEN SNR CR 5Y E - CDS PREM. MID,UK AND NI SNR CR 5Y E - CDS PREM. MID,US DEPT OF TRSY SNR CR 5Y E - CDS PREM. MID,KINGDOM OF DENMARK SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF CYPRUS SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF ICELAND SNR CR 5Y E - CDS PREM. MID,KINGDOM OF NL SNR CR 5Y E - CDS PREM. MID
06/03/2012,1.9101,3.1016,5.2803,3.0422,3.6564,27.4038,7.1109,2.3169,14.0179,2.476,6.4784,4.0977,4.631,5.3531,20.87,28.56,0.5181,260.45,290.92,231.97,275.21,61.68,173.31,35.59,401.26,191.53,0,0,0,0,0,0,0,0,0,291.0598,40.34,1189.18,299.22,544.46,14904.36,109.03,166.62,110.53,1145.39,58.89999,NA,291.0598,40.34,1189.18,299.22,544.46,14904.36,109.03,308.2998,166.62,110.53,39.75999,56.45999,35.14,107.21,1145.39,247.29,58.89999
07/03/2012,1.9184,3.0954,5.1666,3.0314,3.7074,27.4038,7.1713,2.3064,13.9774,2.465,6.465,4.0982,4.624,5.3191,19.07,28.23,0.511,261.91,292.77,234.19,277.64,62.17,175.12,35.31,401.06,192.78,0,0,0,0,0,0,0,0,0,283.9299,37.42,1175.87,298.3599,544.3899,14904.36,110.51,164.57,111.57,1145.56,60.87999,NA,283.9299,37.42,1175.87,298.3599,544.3899,14904.36,110.51,300.6699,164.57,111.57,39.25999,56.43999,35.14999,107.25,1145.56,247.21,60.87999
08/03/2012,1.9487,3.0282,5.0249,3.0025,3.6713,27.4038,7.0517,2.3095,13.903,2.4679,5.7128,4.1097,4.594,5.2832,17.95,25.1,0.5019,269.7,299.74,239.82,282.58,62.76,178.12,36.47,408.78,195.48,0,0,0,0,0,0,0,0,0,278.3499,35.48999,1175.58,292.47,540.9299,14904.36,108.9,158.98,104.71,1132.31,58.92999,NA,278.3499,35.48999,1175.58,292.47,540.9299,14904.36,108.9,285.6199,158.98,104.71,38.28999,56.43999,34.67,106.26,1132.31,246.39,58.92999
09/03/2012,1.9443,3.0126,5.0358,2.9769,3.5974,27.4038,7.1019,2.3442,13.7407,2.4831,6.4858,4.1348,4.5729,5.2294,17.11,22.9,0.4968,273.36,301.86,240.38,283.58,63.27,176.47,35.66,407.41,195.93,0,0,0,0,0,0,0,0,0,281.7,37.45999,1184.98,295.1199,541.6299,14904.36,108.25,161.41,109.09,1132.19,58.92999,NA,281.7,37.45999,1184.98,295.1199,541.6299,14904.36,108.25,285.6199,161.41,109.09,38.28999,56.45,34.67,105.74,1132.19,246.02,58.92999
12/03/2012,1.9142,3.0386,5.0991,2.9822,3.5781,27.4038,7.1108,2.3241,13.7416,2.4599,6.5017,4.1393,4.5669,5.284,15.64,23.01,0.4887,268.2,302.71,240.7,284.27,62.24,176.37,34.44,402.06,194.44,0,0,0,0,0,0,0,0,0,292.5198,36.54999,1200.18,301.5598,546.5198,14904.36,110.23,162.76,110.09,1132.16,61.95,NA,292.5198,36.54999,1200.18,301.5598,546.5198,14904.36,110.23,295.7798,162.76,110.09,38.28999,56.45,34.67,106.28,1132.16,246.08,61.95
13/03/2012,1.9735,3.0336,5.0728,2.9703,3.5847,27.4038,7.1029,2.3705,13.6833,2.5253,6.5329,4.1324,4.5308,5.3728,14.8,20.93,0.4836,272.66,306.76,244.62,288.65,63.22,179.88,34.48,411.67,197.53,0,0,0,0,0,0,0,0,0,295.4399,34.62,1214.27,306.8899,539.1299,14904.36,109.93,158.32,109.68,1132.18,60.01999,NA,295.4399,34.62,1214.27,306.8899,539.1299,14904.36,109.93,293.24,158.32,109.68,37.32999,55.57999,34.67,102.92,1132.18,245.64,60.01999
14/03/2012,2.1076,3.0486,5.0457,3.0245,3.5857,15.9892,7.0809,2.4886,13.7358,2.6448,6.4896,4.1443,4.7668,5.3977,15.31,21.12,0.4786,273.87,309.99,245.37,290.09,62.84,180.43,34.68,412.4,198.86,0,0,0,0,0,0,0,0,0,276.9299,30.73999,1266.01,295.49,539.8499,14904.36,104.29,151.57,102.89,1131.66,54.2,NA,276.9299,30.73999,1266.01,295.49,539.8499,14904.36,104.29,285.71,151.57,102.89,35.90999,53.03999,34.17999,100.03,1131.66,243.07,54.2
15/03/2012,2.1209,3.1117,5.0415,3.0549,3.5871,16.1774,7.11,2.5296,13.6581,2.6695,6.4423,4.1652,4.5593,5.4265,15.42,19.35,0.4715,277.76,312.66,246.18,292.32,62.55,181.94,35.32,413.96,200.49,0,0,0,0,0,0,0,0,0,278.0298,31.74199,1265.528,297.5198,544.2219,14904.36,105.087,154.019,103.821,1131.764,57.16699,NA,278.0298,31.74199,1265.528,297.5198,544.2219,14904.36,105.087,295.7979,154.019,103.821,42.01599,53.075,34.19199,100.038,1131.764,243.173,57.16699
16/03/2012,2.2085,3.1588,5.0375,3.091,3.5354,17.7857,7.1866,2.6046,13.4841,2.7424,6.5603,4.1601,4.5272,5.4436,14.47,18.52,0.4644,282.09,313.13,247.23,293.22,62.1,182.84,36.23,417.08,202.34,0,0,0,0,0,0,0,0,0,269.6499,29.81,1261.36,294.8198,544.1599,14904.36,103.63,148.49,95.04999,1138.16,54.25,NA,269.6499,29.81,1261.36,294.8198,544.1599,14904.36,103.63,280.72,148.49,95.04999,31.01999,51.37999,34.25999,98.06999,1138.16,240.73,54.25
19/03/2012,2.2041,3.1246,5.0062,3.0896,3.4837,17.8849,7.0767,2.5927,13.5028,2.7178,6.5923,4.1601,4.5295,5.4534,15.04,18.36,0.4583,279.47,312.91,246.1,293.38,62.58,183.38,36.75,422.4,203.22,0,0,0,0,0,0,0,0,0,263.1299,27.90999,1244.03,291.3398,544.2,14904.36,99.78,146.58,84.76999,1131.37,53.31999,NA,263.1299,27.90999,1244.03,291.3398,544.2,14904.36,99.78,273.25,146.58,84.76999,36.07999,51.35999,33.29999,97.59999,1131.37,235.79,53.31999
20/03/2012,2.1935,3.1512,5.0597,3.1023,3.454,17.9432,7.0983,2.6016,12.6586,2.6954,6.4125,4.162,4.4619,5.4747,15.58,19.91,0.4532,276.4,308.42,243.13,290.2,63.03,181.58,36.85,421.01,201.25,0,0,0,0,0,0,0,0,0,267.74,27.79999,1214.96,298.7898,535.0498,14904.36,100.31,147.22,92.89,1159.98,55.95,NA,267.74,27.79999,1214.96,298.7898,535.0498,14904.36,100.31,288.7598,147.22,92.89,35.31,52.25999,31.00999,95.79999,1159.98,235.53,55.95
21/03/2012,2.1354,3.1347,5.1486,3.0917,3.4893,17.7178,7.0797,2.5618,12.5354,2.6491,6.7273,4.151,4.407,5.648,15.13,20.03,0.4481,276.58,309.24,242.87,289.06,63.13,179.34,36.12,416.62,200.35,0,0,0,0,0,0,0,0,0,272.1599,28.79999,1217.45,313.46,535.96,14904.36,101.28,148.55,95.82999,1169.82,58.92999,NA,272.1599,28.79999,1217.45,313.46,535.96,14904.36,101.28,323.9399,148.55,95.82999,33.45999,53.10999,31.01999,97.78,1169.82,238.58,58.92999
22/03/2012,2.0653,3.1211,5.2485,3.086,3.5123,18.2406,7.0798,2.5255,12.6496,2.6164,6.5265,4.1233,4.3924,5.7457,15.57,21.91,0.4421,271.91,305.74,239.36,286.07,62.56,176.24,35.65,409.74,197.34,0,0,0,0,0,0,0,0,0,286.3599,31.75999,1198.69,319.6899,540.4099,14904.36,107.93,160.52,104.19,1188.28,65.78999,NA,286.3599,31.75999,1198.69,319.6899,540.4099,14904.36,107.93,345.5698,160.52,104.19,34.28,53.90999,31.03,102.73,1188.28,246.47,65.78999
23/03/2012,2.0199,3.0824,5.2165,3.0452,3.5473,19.1676,7.0537,2.5024,12.649,2.5381,6.52,4.1353,4.4004,5.6337,14.82,21.66,0.439,272.58,306.64,239.68,285.65,62.53,176.68,35.95,405.96,197.84,0,0,0,0,0,0,0,0,0,290.7798,31.78999,1198.69,321.96,540.4399,14904.36,106.49,158.61,106.14,1198.9,67.79999,NA,290.7798,31.78999,1198.69,321.96,540.4399,14904.36,106.49,354.0698,158.61,106.14,39.5,54.78999,31.03999,103.21,1198.9,246.43,67.79999
26/03/2012,2.0928,3.0613,5.1947,3.0145,3.5322,19.5448,7.0973,2.5739,12.3318,2.6384,6.8772,4.1397,4.4174,5.591,14.26,21.34,0.435,273.7,310.3,241.73,289.71,62.98,178.12,35.65,403.08,199.58,0,0,0,0,0,0,0,0,0,281.5498,30.87999,1172.79,313.3198,531.6399,14904.36,103.62,159.1,102.18,1198.8,70.82999,NA,281.5498,30.87999,1172.79,313.3198,531.6399,14904.36,103.62,354.21,159.1,102.18,38.67,53.92999,30.57999,99.34999,1198.8,246.5,70.82999
27/03/2012,2.0434,3.0953,5.2839,3.0331,3.4976,18.5958,7.0299,2.5213,11.518,2.5884,6.8773,4.1277,4.3402,5.5987,15.59,22.4,0.4319,272.94,310.31,239.94,288.95,63.22,176.7,34.71,398.96,199.28,0,0,0,0,0,0,0,0,0,273.47,30.89999,1074.96,313.6899,495.74,14904.36,101.38,156.98,102.08,1193.58,73.53,NA,273.47,30.89999,1074.96,313.6899,495.74,14904.36,101.38,345.72,156.98,102.08,37.81,53.07999,30.59,98.37999,1193.58,246.48,73.53
28/03/2012,1.9964,3.1011,5.2618,3.0315,3.539,19.1097,7.0048,2.4677,11.2893,2.5389,6.8647,4.1159,4.3395,5.5839,15.47,23.08,0.4289,272.78,306.87,237.28,286.85,62.64,176.15,34.71,391.23,197.4,0,0,0,0,0,0,0,0,0,280.7,29.93999,1075.37,316.6599,494.22,14904.36,101.89,157.5,97.28,1193.92,74.53,NA,280.7,29.93999,1075.37,316.6599,494.22,14904.36,101.89,359.25,157.5,97.28,37.78999,53.06999,30.59999,99.37999,1193.92,246.42,74.53
29/03/2012,1.9729,3.1025,5.3743,3.0144,3.5876,19.7943,7.0171,2.4524,11.4728,2.528,6.4485,4.0511,4.3066,5.7179,15.48,25.36,0.4258,268.11,301.58,233.88,282.78,61.8,170.66,33.96,387.49,195.6,0,0,0,0,0,0,0,0,0,303.99,35.84,1104.82,323.8699,498.6399,14904.36,104.69,162.63,104.11,1211.74,83.37,NA,303.99,35.84,1104.82,323.8699,498.6399,14904.36,104.69,382,162.63,104.11,38.67,55.60999,30.12,102.81,1211.74,249.04,83.37
30/03/2012,1.9537,3.0202,5.27,2.9622,3.6156,20.0816,7.0258,2.3818,11.6332,2.4988,6.1672,4.0679,4.2951,5.6164,15.5,22.55,0.4248,270.83,304.89,236.79,285,62.09,171.45,33.79,392.5,196.72,0,0,0,0,0,0,0,0,0,303.5798,32.92999,1103.81,323.97,498.7698,14904.36,100.82,161.21,100.74,1204.19,73.62,NA,303.5798,32.92999,1103.81,323.97,498.7698,14904.36,100.82,376.97,161.21,100.74,38.64999,55.59999,30.12999,101.66,1204.19,249.02,73.62
02/04/2012,1.9645,3.0574,5.2566,2.9641,3.5542,20.3528,6.9906,2.3652,11.7446,2.4898,6.7727,4.079,4.2457,5.6164,15.64,21.22,0.4228,273.43,309.56,239.34,287.67,62.05,171.13,33.02,393.79,196.77,0,0,0,0,0,0,0,0,0,296.7998,31.03999,1024.15,318.74,486.6399,14904.36,98.59999,156.61,96.78999,1201.19,61.96999,NA,296.7998,31.03999,1024.15,318.74,486.6399,14904.36,98.59999,364.4199,156.61,96.78999,31.48,55.62,30.14999,97.78999,1201.19,247.02,61.96999
03/04/2012,1.9665,3.064,5.3058,2.9561,3.5325,20.3671,6.9623,2.376,11.9253,2.4907,6.7857,4.0319,4.2407,5.723,15.66,22.27,0.4218,270.75,306.68,235.93,284.67,61.45,167.92,32.71,382.89,196.18,0,0,0,0,0,0,0,0,0,297.9299,29.10999,1024.43,323.25,482.1199,14904.36,97.17,156.66,97.35999,1201.07,60.45,NA,297.9299,29.10999,1024.43,323.25,482.1199,14904.36,97.17,364.47,156.66,97.35999,31.48,53.07999,29.67999,97.84,1201.07,244.46,60.45
04/04/2012,1.9495,3.0986,5.5185,2.9891,3.5413,21.0503,6.9863,2.3729,12.0547,2.435,6.5731,4.0438,4.3009,5.9569,16.44,25.86,0.4208,264.24,298.04,229.31,277.05,60.04,163.82,32.21,375.08,191.78,0,0,0,0,0,0,0,0,0,315.99,31.09,1046.6,346.0298,491.1199,14904.36,100.5,156.66,104.64,1202.63,63.40999,NA,315.99,31.09,1046.6,346.0298,491.1199,14904.36,100.5,387.1399,156.66,104.64,37.89999,54.81999,29.68999,100.28,1202.63,247.17,63.40999
05/04/2012,1.8989,3.1513,5.5957,3.0259,3.5562,20.6662,6.9312,2.359,12.252,2.4173,6.6083,4.0375,4.1995,6.0377,16.7,25.59,0.4198,263.71,297.22,229.58,277.68,59.88,163.56,32.27,374.77,189.23,0,0,0,0,0,0,0,0,0,325.49,32.09,1059.1,347.3398,498.2598,14904.36,104.57,167.97,109.09,1203.21,64.39999,NA,325.49,32.09,1059.1,347.3398,498.2598,14904.36,104.57,402.3298,167.97,109.09,39.5,55.60999,29.68999,101.8,1203.21,249.65,64.39999
06/04/2012,1.8989,3.1513,5.5957,3.0259,3.5998,20.9404,6.9312,2.3684,12.252,2.4173,6.6083,4.0375,4.1995,6.0377,16.7,25.59,0.4198,263.71,297.22,229.58,277.68,59.88,163.56,32.27,374.77,189.23,0,0,0,0,0,0,0,0,0,325.4399,32.10999,1058.86,347.2798,498.1299,14904.36,104.58,167.95,109.08,1202.94,64.40999,NA,325.4399,32.10999,1058.86,347.2798,498.1299,14904.36,104.58,402.3298,167.95,109.08,39.5,55.60999,29.7,101.8,1202.94,249.71,64.40999
09/04/2012,1.8989,3.1513,5.5957,3.0259,3.6094,20.9404,6.9312,2.3539,12.252,2.4173,6.6083,4.0375,4.1995,6.0377,18.81,25.59,0.4198,263.71,297.21,229.58,277.59,59.88,163.56,32.08,374.77,189.23,0,0,0,0,0,0,0,0,0,325.48,32.17999,1059.67,347.3098,498.0898,14904.36,104.62,168,109.11,1203.63,64.48,NA,325.48,32.17999,1059.67,347.3098,498.0898,14904.36,104.62,402.4099,168,109.11,39.5,55.60999,29.73,101.87,1203.63,249.6,64.48
10/04/2012,1.8074,3.1608,5.8247,3.046,3.6101,20.9139,6.9025,2.31,12.3965,2.362,7.0529,3.9969,4.1467,6.2182,20.39,30.68,0.4198,257.86,289.94,222.85,270.05,58.86,155.67,33.26,363.84,185.43,0,0,0,0,0,0,0,0,0,344.3098,34.15999,1073.27,362.22,504.7998,14904.36,109.8,179.7,117.45,1214.38,68.42,NA,344.3098,34.15999,1073.27,362.22,504.7998,14904.36,109.8,433.7798,179.7,117.45,41.2,57.23,30.71999,104.82,1214.38,252.7,68.42
11/04/2012,1.8574,3.1152,5.6784,3.0239,3.636,20.7529,6.931,2.3191,12.4316,2.3973,6.8572,3.9886,4.1845,6.1083,20.02,29.49,0.4177,259.02,292.92,224.42,271.16,59.51,157.88,33.08,370.98,188.29,0,0,0,0,0,0,0,0,0,341.45,31.25,1065.17,364.0999,499.5698,14904.36,105.78,173.23,114.57,1207.76,69.39,NA,341.45,31.25,1065.17,364.0999,499.5698,14904.36,105.78,430.47,173.23,114.57,36.26999,56.43999,30.71999,101.45,1207.76,252.48,69.39
12/04/2012,1.8719,3.0577,5.5664,2.9831,3.5976,20.2173,7.0128,2.318,12.6576,2.3966,6.8851,3.9752,4.2027,6.0606,17.2,27.61,0.4167,263.78,296.32,226.78,274.6,58.98,159.68,33.03,367.65,191.61,0,0,0,0,0,0,0,0,0,333.0298,30.29999,1065.85,360.5198,493.6099,14904.36,103.05,171.28,109.88,1183.77,62.59999,NA,333.0298,30.29999,1065.85,360.5198,493.6099,14904.36,103.05,410.46,171.28,109.88,34.39999,56.43999,30.25,96.53999,1183.77,252.53,62.59999
13/04/2012,1.8145,3.1049,5.6798,3.0143,3.5352,20.2173,6.9865,2.2989,12.6696,2.3818,7.0488,3.9517,4.1401,6.2119,19.55,29.41,0.4157,261.57,289.92,221.76,270.89,58.63,154.69,32.95,357.04,187.95,0,0,0,0,0,0,0,0,0,341.3599,31.29999,1073.95,382.0698,491.6199,14904.36,107.02,174.2,111.03,1189.22,66.51999,NA,341.3599,31.29999,1073.95,382.0698,491.6199,14904.36,107.02,430.5198,174.2,111.03,40.34999,56.45,30.25,99.03999,1189.22,252.57,66.51999
16/04/2012,1.8027,3.17,5.7503,3.0611,3.5724,20.2173,6.9838,2.3135,12.7014,2.3882,6.9685,4.325,4.1591,6.2765,19.55,28.86,0.4147,261.34,291.52,222.53,270.88,58.05,155.19,32.89,355.44,187.88,0,0,0,0,0,0,0,0,0,348.8909,34.31299,1074.677,389.7068,496.1218,14904.36,109.975,178.235,116.102,1183.8,70.37599,NA,348.8909,34.31299,1074.677,389.7068,496.1218,14904.36,109.975,433.1538,178.235,116.102,40.32999,56.43799,29.79799,104.514,1183.8,252.582,70.37599
17/04/2012,1.8382,3.1751,5.6411,3.0491,3.6058,19.9679,6.9875,2.328,12.514,2.4009,6.9706,4.3344,4.2093,6.1146,18.46,26.59,0.4137,266.46,298.58,228.16,276.91,58.85,160.79,33.31,363.9,190.44,0,0,0,0,0,0,0,0,0,339.5698,35.31,1075.95,370.1899,495.9299,14904.36,107.72,174.74,115.07,1183.66,63.54999,NA,339.5698,35.31,1075.95,370.1899,495.9299,14904.36,107.72,428.0999,174.74,115.07,35.81,55.59999,29.79999,105.98,1183.66,252.62,63.54999
18/04/2012,1.7991,3.159,5.6555,3.0098,3.5643,20.1985,7.0137,2.3017,12.4786,2.3787,7.1443,4.2964,4.1187,6.0562,18.64,27.68,0.4137,266.24,295.71,224.88,274.38,58.2,157.2,33.28,349.83,188.46,0,0,0,0,0,0,0,0,0,345.3469,36.314,1076.256,374.5649,494.5439,14904.36,112.412,175.712,124.29,1173.091,64.53099,NA,345.3469,36.314,1076.256,374.5649,494.5439,14904.36,112.412,426.6338,175.712,124.29,38.27199,55.60199,29.81499,104.033,1173.091,252.638,64.53099
19/04/2012,1.7749,3.2373,5.7637,3.0456,3.5483,20.6049,6.9734,2.3354,12.1922,2.3741,6.816,4.2759,4.1241,6.1406,18.36,28.28,0.4127,265.12,293.08,220.88,272.45,58.14,154.05,32.64,340.92,187.75,0,0,0,0,0,0,0,0,0,364.9949,38.29599,1078.453,380.7429,492.271,14904.36,115.65,184.336,125.348,1173,67.51399,NA,364.9949,38.29599,1078.453,380.7429,492.271,14904.36,115.65,429.2168,184.336,125.348,42.209,53.924,31.293,106.032,1173,252.654,67.51399
20/04/2012,1.7833,3.2432,5.8264,3.0519,3.6168,20.6811,6.978,2.3652,11.8591,2.3795,7.1142,4.2583,4.1695,6.1984,17.44,26.23,0.4127,266.89,295.55,221.47,274.52,58.35,155.28,32.74,347.65,190.09,0,0,0,0,0,0,0,0,0,370.7798,40.28,1055.59,379,494.3098,14904.36,116.78,187.83,125.33,1172.77,72.42,NA,370.7798,40.28,1055.59,379,494.3098,14904.36,116.78,426.6899,187.83,125.33,43.12,54.75999,31.78999,110.43,1172.77,252.71,72.42
23/04/2012,1.7322,3.2423,5.9086,3.0619,3.6488,20.7278,6.9241,2.4787,11.5858,2.4098,6.9384,4.257,4.1876,6.2418,18.97,29.97,0.4116,260.2,285.83,215.43,267.51,57.29,149.53,32.2,338.77,186.13,0,0,0,0,0,0,0,0,0,378.0679,43.24199,963.272,387.5718,494.7678,14904.36,123.563,191.696,125.027,1177.519,87.142,NA,378.0679,43.24199,963.272,387.5718,494.7678,14904.36,123.563,439.71,191.696,125.027,46.717,55.599,34.754,113.447,1177.519,252.751,87.142
24/04/2012,1.7859,3.1869,5.857,2.9978,3.6576,20.6972,6.9604,2.4003,11.6863,2.4039,6.7076,4.2349,4.178,6.1021,18.1,28.66,0.4116,262.06,288.66,219.98,270.21,57.86,152.97,32.02,346.5,189.46,0,0,0,0,0,0,0,0,0,366.8699,42.29999,954.1699,372.5898,494.5798,14904.36,117.71,186.94,117.31,1172.01,78.37,NA,366.8699,42.29999,954.1699,372.5898,494.5798,14904.36,117.71,435.6399,186.94,117.31,46.28999,55.59999,34.75999,114.42,1172.01,252.83,78.37
25/04/2012,1.8273,3.1411,5.8149,2.9655,3.5618,20.5258,6.9553,2.3928,11.5847,2.4323,6.946,4.2452,4.1427,6.0386,16.82,27.4,0.4096,264.36,293.76,224.57,272.95,58.51,157.15,32.02,352.52,191.85,0,0,0,0,0,0,0,0,0,347.8899,41.34,953.5898,349.1399,489.99,14904.36,113.7,176.57,110.88,1156.45,74.45999,NA,347.8899,41.34,953.5898,349.1399,489.99,14904.36,113.7,407.6799,176.57,110.88,45.37999,54.75999,35.73999,110.54,1156.45,252.82,74.45999
26/04/2012,1.7734,3.1265,5.8077,2.9391,3.5638,20.5989,6.9112,2.3199,11.1184,2.3734,6.8566,4.2339,4.1119,6.0656,16.24,26.62,0.4076,264.12,295.8,224.58,274.73,57.78,156.16,32.01,347.45,192.17,0,0,0,0,0,0,0,0,0,357.0999,40.37,930.7,351.8298,489.99,14904.36,115,180.03,101.96,1156.68,78.34999,NA,357.0999,40.37,930.7,351.8298,489.99,14904.36,115,412.7598,180.03,101.96,45.37999,55.59,37.09,113,1156.68,252.74,78.34999
27/04/2012,1.7882,3.1511,5.822,2.9213,3.5466,19.9951,6.9541,2.3229,10.7701,2.3807,6.9061,4.2041,4.0758,6.1184,16.32,25.48,0.4076,267,298.27,227.15,274.27,58.67,159.06,31.98,352.97,194.11,0,0,0,0,0,0,0,0,0,356.6399,38.45,900.1199,356.5398,485.3599,14904.36,110.81,176.62,112.5,1156.47,72.54999,NA,356.6399,38.45,900.1199,356.5398,485.3599,14904.36,110.81,402.6199,176.62,112.5,45.39,55.60999,38.07999,114.48,1156.47,252.82,72.54999
30/04/2012,1.7515,3.1173,5.7002,2.8703,3.5204,19.9551,6.8876,2.3028,10.7874,2.3369,7.0024,4.2148,4.0485,6.0084,17.15,26.95,0.4056,266.31,295.23,223.9,272.23,59.35,157.44,32.11,346.14,194.53,0,0,0,0,0,0,0,0,0,354.23,38.51999,892.6799,357.0698,485.45,14904.36,112.16,177.6,115.07,1156.2,74.59,NA,354.23,38.51999,892.6799,357.0698,485.45,14904.36,112.16,396.7598,177.6,115.07,45.39999,55.59999,38.12,114.91,1156.2,252.86,74.59
01/05/2012,1.7515,3.1173,5.7002,2.8703,3.484,19.9551,7.0869,2.3235,10.7874,2.3369,7.0024,4.2148,4.0542,6.0084,16.6,26.95,0.4056,268.79,295.24,223.9,272.25,59.35,157.44,32.12,346.14,194.53,0,0,0,0,0,0,0,0,0,352.3799,39.53,893.0098,354.2,485.45,14904.36,112.67,177.65,116.09,1156.14,74.64999,NA,352.3799,39.53,893.0098,354.2,485.45,14904.36,112.67,391.73,177.65,116.09,45.40999,55.59999,38.12999,114.97,1156.14,252.88,74.64999
02/05/2012,1.7093,3.1276,5.7245,2.8611,3.4858,19.9342,6.9314,2.2659,10.8813,2.308,6.844,4.1944,3.9652,6.0931,16.88,28.01,0.4066,268.59,293.28,224.91,271.63,58.84,153.67,31.44,336.96,193.41,0,0,0,0,0,0,0,0,0,355.8098,40.53,892.9199,353.8699,482.95,14904.36,114.15,178.21,116.96,1155.98,72.71999,NA,355.8098,40.53,892.9199,353.8699,482.95,14904.36,114.15,394.2998,178.21,116.96,45.42999,55.62999,39.12,114.96,1155.98,252.96,72.71999
03/05/2012,1.6991,3.0639,5.6875,2.816,3.4905,20.3327,6.9279,2.25,11.0038,2.2795,6.9815,4.1759,3.9764,6.0293,17.56,27.68,0.4045,267.43,292.79,224.59,271.24,58.68,152.56,31.36,337.78,192.44,0,0,0,0,0,0,0,0,0,353.4299,40.56,893.5198,358.97,483.0298,14904.36,113.53,176.06,116.06,1155.92,72.75999,NA,353.4299,40.56,893.5198,358.97,483.0298,14904.36,113.53,392.8499,176.06,116.06,45.42999,55.60999,39.12999,112.54,1155.92,252.96,72.75999
04/05/2012,1.6694,2.9946,5.6377,2.8144,3.4144,20.2941,6.9455,2.215,11.103,2.236,6.9178,4.1782,3.9834,5.9788,19.16,29.38,0.4045,258.56,285.97,220.33,266.29,58.62,150.36,31.54,340.06,190.99,0,0,0,0,0,0,0,0,0,344.5999,38.62999,893.8599,361.3398,482.1199,14904.36,111.11,167.83,110.12,1151.03,68.85999,NA,344.5999,38.62999,893.8599,361.3398,482.1199,14904.36,111.11,395.4299,167.83,110.12,45.90999,55.59999,38.65999,112.1,1151.03,252.89,68.85999
